lead_time,avg_price_per_room,no_of_special_requests,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,arrival_year,no_of_adults,booking_status
23,106.79871263905648,0,9,26,4,1,1,2018,1,1
76,120.0,0,10,10,4,0,1,2018,1,1
104,95.7653519834805,0,7,18,4,1,2,2017,2,1
81,94.75391215107355,0,3,25,4,2,1,2018,2,1
160,70.4501963823278,0,7,24,3,4,2,2017,1,1
99,65.0,0,10,30,4,2,2,2017,2,1
291,115.0,0,8,19,3,2,0,2018,2,1
418,75.0,0,9,26,3,2,1,2018,2,1
263,110.0,0,10,21,3,2,0,2018,2,1
59,83.96148473614232,0,3,10,4,3,0,2018,2,1
75,80.58354409837274,0,3,13,4,3,0,2018,2,1
185,89.25,0,8,14,4,4,1,2018,2,1
3,162.98460426584506,0,6,10,4,1,1,2018,2,1
121,113.06167412612662,0,5,14,4,1,2,2018,2,1
49,125.40267103333386,0,9,17,4,2,0,2018,2,1
76,120.0,0,10,10,3,0,1,2018,1,1
139,95.50465979570866,0,7,1,4,2,0,2018,2,1
3,92.38284977516138,1,2,7,4,3,0,2018,2,1
62,94.11973674152489,0,9,4,4,2,1,2018,0,1
72,112.21375653288402,0,8,30,4,1,0,2018,1,1
47,135.19260368863556,0,6,21,4,2,0,2018,3,1
85,109.22594529087081,0,5,14,4,3,1,2018,2,1
81,135.00945998048485,0,5,14,4,2,2,2018,2,1
89,94.86263021520661,0,4,3,3,0,1,2018,2,1
188,105.3,0,8,13,4,1,1,2018,2,1
12,79.0,0,2,23,4,1,0,2018,2,1
96,79.80271618384774,0,9,30,4,1,1,2018,2,1
49,93.15,0,7,11,4,0,1,2018,2,1
40,75.4461366235781,0,10,20,3,2,1,2017,1,1
305,89.0,0,11,4,3,2,1,2018,2,1
44,100.1003514704274,0,6,19,4,1,1,2018,2,1
32,67.2590100756868,1,8,4,4,5,0,2017,1,1
239,80.1039094765283,0,10,27,4,5,1,2018,2,1
39,89.21071690950163,0,4,21,4,1,0,2018,2,1
35,99.95228487621382,1,3,2,4,1,0,2018,2,1
113,113.3250785675924,0,12,27,4,3,0,2017,2,1
247,115.0,1,6,6,3,1,1,2018,2,1
161,94.31589259683682,0,7,14,4,3,0,2017,2,1
75,105.0,0,10,30,3,0,2,2018,2,1
4,121.6,0,8,20,4,1,0,2018,2,1
178,104.7641607775241,0,8,30,4,2,0,2018,2,1
103,87.38611310023148,2,11,5,4,2,0,2018,1,1
96,94.5,0,7,11,3,1,2,2017,2,1
167,105.65769779351207,0,4,20,3,3,2,2018,2,1
174,70.0,0,10,10,4,1,1,2017,2,1
35,67.5,0,2,9,4,4,0,2018,2,1
51,125.74125469288668,0,4,20,4,1,0,2018,2,1
54,141.3039283826415,0,6,28,4,1,2,2018,2,1
25,107.30247868141872,0,9,10,4,0,0,2018,1,1
103,115.0,0,4,19,4,2,0,2018,1,1
77,184.11836680101393,0,8,15,4,2,1,2018,2,1
144,114.3,1,5,6,4,2,0,2018,2,1
22,118.89680124581457,0,9,26,4,2,0,2018,2,1
122,95.61152657183433,0,4,28,4,2,1,2018,2,1
142,130.24149607085633,0,7,10,4,4,0,2018,2,1
91,80.0,0,4,4,3,2,1,2018,2,1
247,109.0,0,6,6,3,1,1,2018,2,1
42,170.5741513075473,0,3,21,4,2,1,2018,2,1
271,101.33,1,9,21,3,3,0,2018,2,1
41,106.55667251849039,0,6,27,4,2,0,2018,1,1
124,94.5,0,8,8,3,1,2,2017,2,1
258,106.2,0,9,15,4,3,0,2018,2,1
44,158.62290050292694,0,5,30,4,1,0,2018,2,1
322,80.0,0,5,19,3,3,1,2018,2,1
182,98.1,0,10,12,4,1,0,2018,2,1
124,159.3,0,6,2,4,2,0,2018,3,1
267,95.06439386865812,0,9,30,3,2,1,2018,2,1
103,115.0,0,4,19,3,2,0,2018,1,1
308,52.0,0,11,25,3,2,0,2018,2,1
93,158.6707900698115,0,6,8,4,2,0,2018,2,1
267,105.21195906438939,0,8,6,4,1,1,2018,2,1
85,54.23630704717479,0,4,8,4,1,0,2017,2,1
190,70.78246512432202,0,4,9,3,1,1,2018,2,1
127,91.36370786735665,1,10,26,3,1,1,2018,2,1
162,96.4234277523067,0,6,1,4,2,1,2018,2,1
239,112.2,0,6,15,3,2,0,2018,2,1
27,141.62329184785364,0,4,11,4,3,0,2018,2,1
60,75.0,0,3,20,3,2,2,2018,2,1
305,89.0,0,11,4,3,2,1,2018,2,1
48,192.0412192968702,0,9,18,4,3,1,2018,2,1
19,174.2627726931004,0,6,18,4,2,0,2018,2,1
270,62.8,0,4,20,3,4,0,2018,2,1
1,60.0,0,2,28,4,1,2,2018,1,1
386,115.0,1,10,23,3,0,2,2018,2,1
104,76.5,0,4,15,4,2,1,2018,1,1
36,81.0,0,6,19,3,1,2,2018,1,1
22,230.48537631994537,0,4,20,4,2,0,2018,1,1
0,205.2424118936454,0,7,26,2,1,0,2018,2,1
19,138.68897193281273,0,7,1,4,2,1,2018,2,1
304,89.0,0,11,3,3,3,0,2018,2,1
346,115.0,1,9,13,3,2,0,2018,2,1
115,92.2060370694153,0,6,25,4,2,2,2018,0,1
77,117.97118487199556,0,8,7,4,0,1,2018,1,1
87,97.19729957113024,0,5,6,4,1,0,2018,2,1
215,162.39463447683468,0,8,7,4,3,2,2018,2,1
121,90.0,0,6,24,3,2,1,2018,2,1
346,115.0,1,9,13,3,2,0,2018,2,1
199,128.9129037454962,0,8,11,4,3,1,2018,2,1
114,75.0,0,7,1,3,2,1,2018,1,1
56,93.6,0,11,18,4,1,0,2018,2,1
152,108.12353346046436,0,6,19,4,2,2,2018,2,1
101,72.25,0,8,22,3,3,2,2017,2,1
211,121.76297466026065,0,9,21,4,2,1,2018,2,1
276,61.0,0,5,13,3,3,2,2018,2,1
169,106.0,0,4,22,4,2,2,2018,2,1
51,86.09570951873953,0,3,28,3,3,1,2018,1,1
119,81.52623341269764,0,2,10,4,2,0,2018,2,1
61,74.8,0,11,18,4,3,1,2018,1,1
204,81.10338224765465,0,7,12,4,2,1,2018,2,1
254,71.97541401625746,0,11,12,4,4,1,2018,0,1
265,109.10480036325283,0,6,24,3,2,0,2018,2,1
22,91.0,0,2,8,4,1,1,2018,2,1
90,48.6,0,7,7,4,15,5,2017,1,1
168,85.0,0,4,22,3,2,1,2018,2,1
73,115.67541813176076,0,7,15,3,2,0,2018,1,1
280,110.0,0,9,19,3,2,1,2018,2,1
80,75.70103116255851,0,8,26,3,2,1,2017,2,1
245,110.0,0,7,6,3,4,2,2018,1,1
200,74.40548962561832,0,10,24,4,2,1,2018,2,1
173,92.70573414700115,0,8,13,4,2,2,2017,2,1
1,60.0,0,2,28,3,1,2,2018,1,1
113,76.52195077186988,1,8,21,4,1,0,2017,1,1
245,110.0,0,7,6,3,4,2,2018,1,1
90,136.373644522491,0,6,18,4,1,1,2018,2,1
170,137.7,1,8,11,4,2,0,2018,3,1
276,61.0,0,5,13,3,3,2,2018,2,1
83,107.9901795332897,0,6,13,4,2,1,2018,2,1
174,140.4815960613133,0,9,3,4,4,0,2018,3,1
101,95.88,0,6,17,3,2,0,2018,2,1
292,115.0,0,7,21,3,2,0,2018,2,1
292,115.0,0,7,21,3,2,0,2018,2,1
31,83.40119979294914,0,2,13,3,1,0,2018,2,1
45,125.197171291474,0,8,2,4,1,1,2018,2,1
256,115.0,1,6,15,3,2,0,2018,2,1
238,115.02308822070185,0,6,17,3,1,0,2018,2,1
101,80.0,0,4,4,3,2,1,2018,2,1
64,140.4,0,5,27,4,2,0,2018,2,1
32,192.14757087558573,0,6,8,4,3,0,2018,2,1
71,159.3,0,5,12,4,1,0,2018,3,1
280,110.0,0,9,19,3,2,1,2018,2,1
443,65.0,0,4,29,3,1,0,2018,2,1
116,186.4716577178816,0,8,11,4,3,1,2018,2,1
153,101.27218288734075,0,7,29,4,4,1,2018,1,1
80,119.85,0,5,13,4,2,2,2018,2,1
100,68.95873322096338,0,4,3,3,2,0,2017,1,1
172,104.4,0,10,28,4,1,2,2018,2,1
315,160.0,0,9,30,3,2,1,2018,2,1
19,112.4734437885306,0,3,5,4,1,0,2018,2,1
286,117.0,1,9,16,3,2,0,2018,2,1
302,100.0,0,9,16,3,2,1,2018,2,1
50,142.39604521696734,0,7,10,4,1,0,2018,2,1
181,96.3,1,8,30,4,1,0,2018,2,1
161,121.5,1,7,25,4,0,1,2018,2,1
309,101.0,0,5,13,3,2,1,2018,2,1
221,80.0,0,8,12,3,1,0,2018,2,1
6,79.0,0,3,24,4,1,0,2018,2,1
204,94.91053246544156,1,8,18,4,4,1,2018,1,1
108,108.09907828945124,0,9,10,3,0,0,2018,2,1
211,100.0,0,5,20,3,2,0,2018,2,1
169,129.62570768192458,0,7,25,4,3,0,2018,3,1
238,106.78101075457454,1,7,12,4,2,0,2018,2,1
276,79.94537654781921,0,9,4,3,4,1,2018,2,1
100,101.13475585868967,0,10,27,3,4,0,2018,2,1
36,88.0,0,12,12,4,2,0,2018,2,1
219,108.0,0,9,4,3,1,0,2017,2,1
162,119.57024801917241,1,7,26,4,0,0,2018,2,1
111,148.83114799800398,1,6,10,4,4,1,2018,3,1
193,120.0,0,6,20,3,2,1,2018,2,1
3,120.0,0,8,18,2,1,1,2017,2,1
147,114.3,0,5,29,4,1,1,2018,2,1
8,166.02531928462108,0,7,21,4,0,0,2018,2,1
275,110.0,0,4,17,3,0,2,2018,2,1
151,80.75,0,6,27,4,3,2,2017,1,1
72,107.86220060733727,0,4,8,4,1,1,2018,2,1
99,187.56550487689,0,5,2,4,3,0,2018,2,1
315,160.0,0,9,30,3,2,1,2018,2,1
102,101.5,0,10,16,3,2,0,2017,2,1
26,151.04339356182308,1,7,22,4,2,1,2018,2,1
20,140.0,1,8,29,4,1,1,2018,2,1
279,110.0,0,10,12,3,3,0,2018,2,1
78,100.0,0,3,25,4,2,1,2018,2,1
172,129.36599855276995,1,7,25,3,1,0,2018,2,1
221,80.92545118609173,0,8,12,4,0,0,2018,2,1
4,197.91060567279547,0,6,19,4,3,1,2017,2,1
13,169.0,0,7,27,4,1,0,2018,2,1
317,120.0,0,9,15,3,2,0,2018,2,1
0,89.0,0,4,9,4,0,0,2018,2,1
10,139.96051741935904,1,6,16,4,1,0,2018,2,1
29,156.1783686711673,0,4,17,4,1,0,2018,2,1
245,110.0,0,7,6,4,4,2,2018,1,1
60,118.8,0,4,22,4,2,1,2018,2,1
247,115.0,1,6,6,3,1,1,2018,2,1
1,60.0,0,2,28,3,1,2,2018,1,1
263,110.0,0,10,21,3,2,0,2018,2,1
122,89.747262153114,0,5,23,3,2,1,2018,2,1
29,141.757971255534,0,5,9,4,3,0,2018,2,1
250,95.0,0,9,26,3,3,1,2018,2,1
3,139.0,0,7,6,4,1,0,2018,2,1
0,200.52328390535658,0,9,18,3,1,0,2017,2,1
1,107.42943067899972,0,7,10,2,10,3,2017,1,1
263,100.3,0,9,29,4,4,2,2018,2,1
160,159.19859585041127,0,8,24,4,1,0,2018,2,1
20,156.0,0,5,6,4,1,0,2018,1,1
292,115.0,0,7,21,3,2,0,2018,2,1
184,98.1,0,10,12,4,1,0,2018,2,1
106,207.43476448282615,2,6,18,4,3,2,2018,2,1
229,70.02427483338667,1,10,27,4,3,0,2018,1,1
102,101.5,0,10,16,3,2,0,2017,2,1
22,189.0961913502487,0,5,20,4,2,1,2018,3,1
137,133.2,0,8,23,4,4,0,2018,3,1
8,151.0,0,7,4,4,1,1,2018,2,1
190,90.65,2,6,8,4,4,0,2018,2,1
113,76.92984614954891,0,6,10,4,1,2,2017,1,1
105,86.93964132540789,0,10,30,4,2,1,2018,1,1
290,78.00367621128053,0,12,1,4,3,1,2018,2,1
155,101.82419203298093,0,8,23,4,3,0,2018,2,1
418,75.0,0,9,26,3,2,1,2018,2,1
130,102.09920533963879,0,7,20,4,9,4,2018,2,1
104,114.0,1,10,6,3,2,0,2017,2,1
305,89.0,0,11,4,3,2,1,2018,2,1
91,80.0,0,4,4,3,2,1,2018,2,1
386,115.0,1,10,23,3,0,2,2018,2,1
168,85.0,0,4,22,3,2,1,2018,2,1
233,90.0,0,10,14,4,2,1,2018,2,1
10,129.42975145457697,0,7,27,4,2,0,2018,1,1
257,101.25866782695903,0,7,1,4,2,0,2017,2,1
304,89.0,0,11,3,3,3,0,2018,2,1
279,110.0,0,10,12,4,3,0,2018,2,1
108,89.55341231526796,0,10,5,4,1,0,2017,2,1
1,109.0,0,8,1,4,0,1,2018,2,1
290,72.0,0,6,17,4,2,1,2018,2,1
298,75.53520183415704,0,5,10,3,2,0,2018,1,1
179,80.17604600795313,0,9,27,4,2,0,2018,1,1
31,88.7159505466016,0,8,1,4,1,0,2018,2,1
88,171.30784322889994,0,6,14,4,3,0,2018,2,1
22,199.79928387133015,0,5,7,4,2,2,2018,2,1
47,73.9650471368155,1,2,7,4,2,1,2018,2,1
212,129.638591862147,0,6,7,4,2,0,2018,2,1
14,136.0301199652975,0,8,7,4,1,0,2018,2,1
180,120.0,0,10,10,3,2,1,2018,1,1
305,89.0,0,11,4,3,2,1,2018,2,1
275,106.57297129879784,0,10,1,4,1,1,2018,2,1
66,105.23885040807237,1,11,11,4,1,1,2017,2,1
146,178.55774565568308,0,10,23,4,4,1,2018,2,1
9,148.91099730195188,0,9,14,4,2,0,2018,2,1
418,75.0,0,9,26,3,2,1,2018,2,1
259,90.0,0,5,5,4,3,0,2018,2,1
1,205.75508736169053,0,9,10,4,1,0,2017,2,1
193,94.34257547224742,1,9,7,4,2,0,2018,2,1
167,78.2,0,10,5,3,2,0,2018,1,1
7,120.37952947226778,0,8,22,4,1,0,2017,2,1
433,70.0,0,9,8,4,3,0,2018,2,1
11,90.0,0,6,14,2,3,0,2018,2,1
288,66.8637607155204,0,12,25,4,4,2,2018,2,1
16,128.28520685106702,0,4,6,4,3,0,2018,1,1
166,109.7798301726989,0,10,1,4,2,0,2018,1,1
85,97.77011655861003,0,12,2,4,1,0,2018,1,1
189,109.8,0,10,28,4,2,1,2018,2,1
211,67.5,1,11,18,4,2,0,2018,2,1
158,114.58810907485156,0,8,13,3,1,0,2018,2,1
286,117.0,0,9,16,3,2,0,2018,2,1
56,109.8,0,8,28,4,1,2,2018,2,1
7,89.0,0,3,20,4,1,0,2018,2,1
245,75.0,0,6,17,3,2,0,2018,2,1
53,119.03011371695752,0,4,24,4,2,1,2018,2,1
19,117.42679390201711,0,9,6,4,0,0,2017,2,1
21,93.40193414157349,0,3,8,4,3,0,2018,2,1
181,120.0,0,10,11,3,2,0,2018,1,1
275,110.0,0,4,17,3,0,2,2018,2,1
210,160.25318418786478,1,8,4,4,1,2,2018,2,1
35,107.58191157070117,0,8,2,4,1,1,2018,1,1
3,248.7263871258364,1,8,14,4,1,0,2018,2,1
113,131.75810552382595,2,10,9,3,1,2,2018,2,1
163,110.0,0,9,8,3,3,0,2018,2,1
205,90.95,0,7,22,4,3,2,2018,2,1
183,162.8989393665208,2,8,1,4,3,1,2018,2,1
157,149.06873115938225,0,8,6,4,2,0,2018,3,1
248,84.4910885454628,1,11,30,4,2,2,2018,2,1
99,94.83641366540498,0,6,16,3,1,1,2018,2,1
266,73.95,0,12,26,4,3,1,2018,2,1
186,135.27569551188353,2,7,10,4,4,1,2018,3,1
105,76.5,0,8,19,4,2,0,2017,2,1
377,115.0,1,10,14,3,2,0,2018,2,1
213,118.43110522291958,0,8,28,4,4,0,2018,1,1
6,79.0,0,2,13,4,1,2,2018,2,1
303,78.0,0,8,19,3,3,2,2018,2,1
97,142.54427103919116,0,6,21,4,3,0,2018,3,1
386,115.0,1,10,23,3,0,2,2018,2,1
4,96.15409192664023,0,5,14,4,0,0,2018,1,1
27,137.44512407542072,0,5,20,4,2,2,2018,2,1
221,80.0,0,8,12,3,1,0,2018,2,1
1,79.0,0,2,13,4,0,0,2018,2,1
103,115.0,0,4,19,3,2,0,2018,1,1
276,61.0,0,5,13,3,3,2,2018,2,1
195,96.28408382232854,0,9,26,4,2,0,2018,2,1
39,117.9,0,7,2,4,1,2,2018,2,1
247,115.0,1,6,6,3,1,1,2018,2,1
75,140.10316715319306,0,6,13,4,3,0,2018,2,1
322,80.0,0,5,19,3,3,1,2018,2,1
52,129.1279359760837,0,7,11,4,0,1,2018,2,1
31,66.45846665045775,0,11,3,4,10,4,2017,1,1
191,97.75507524469266,0,9,4,4,3,0,2018,2,1
57,95.71410992233233,0,4,18,4,1,1,2018,2,1
386,115.0,1,10,23,3,0,2,2018,2,1
265,109.19942457859683,0,6,24,3,2,0,2018,2,1
115,59.959235359209885,0,2,25,3,2,2,2018,1,1
38,134.12618873354324,0,3,25,4,2,1,2018,2,1
140,130.59171253921122,0,7,12,4,6,1,2018,2,1
34,224.67,0,9,23,3,3,0,2017,2,1
73,205.605944942266,0,5,7,4,3,1,2018,2,1
161,130.0,0,3,25,3,2,1,2018,2,1
338,80.0,0,10,7,3,2,1,2018,2,1
141,127.36007436103615,0,8,17,4,5,1,2018,2,1
85,99.3757047192222,0,4,7,3,2,0,2017,2,1
305,89.0,0,11,4,3,2,1,2018,2,1
247,115.0,1,6,6,3,1,1,2018,2,1
12,110.15140282890127,1,9,17,4,1,0,2018,2,1
1,95.0,0,4,12,0,4,1,2018,1,1
346,115.0,1,9,13,3,2,0,2018,2,1
94,131.4,0,8,24,4,3,0,2018,2,1
210,104.50395684215329,1,8,5,4,2,1,2018,2,1
83,171.46925857448417,0,10,8,4,3,0,2018,2,1
221,113.93806615029546,0,9,13,4,3,0,2018,2,1
60,75.0,0,3,20,3,2,2,2018,2,1
100,79.2,1,11,5,4,1,0,2018,2,1
193,107.67108593565665,1,8,11,4,1,2,2018,2,1
62,140.4,0,5,7,4,1,0,2018,2,1
90,78.05429941030712,1,9,11,4,2,1,2017,2,1
76,102.67936442090517,0,9,17,3,0,1,2018,2,1
273,95.0,0,5,13,3,2,1,2018,2,1
100,125.89137868221391,0,8,21,4,3,1,2018,2,1
3,204.82162868368872,0,4,22,4,3,1,2018,2,1
152,101.11406809265549,0,7,22,4,2,1,2018,1,1
255,98.91891729845432,0,9,29,4,2,1,2018,2,1
197,82.50634440345118,0,7,4,4,3,2,2018,2,1
213,130.0,0,6,7,4,3,0,2018,2,1
275,62.8,0,6,4,3,1,1,2018,2,1
268,95.4,0,10,1,4,1,1,2018,2,1
71,87.19292385748064,0,4,2,4,1,2,2018,1,1
323,111.36347955013464,1,5,16,3,3,0,2018,2,1
188,130.0,0,6,15,3,2,0,2018,1,1
49,100.95581886315642,0,3,27,4,2,0,2018,2,1
228,89.33706510092702,0,9,22,4,2,1,2018,2,1
59,48.07880503785876,0,8,20,3,1,1,2017,2,1
179,108.9,1,10,1,4,1,2,2018,2,1
166,110.0,0,11,1,3,3,0,2018,1,1
112,119.21692452488897,0,6,13,4,4,1,2018,2,1
315,160.0,0,9,30,3,2,1,2018,2,1
231,63.91477338854856,0,11,10,3,1,1,2018,1,1
24,157.74035543150805,0,4,22,4,1,0,2018,2,1
177,100.0,0,6,3,3,2,0,2018,2,1
7,139.0,1,6,30,4,1,0,2018,2,1
119,96.24642043028392,0,5,7,4,2,0,2018,2,1
4,149.29314280340375,0,8,5,4,1,1,2018,2,1
13,187.32368466447673,0,7,3,4,1,1,2018,2,1
20,156.93978568861627,0,5,15,4,0,0,2018,2,1
3,65.0,0,9,23,2,0,0,2017,1,1
152,91.62311859513792,0,8,19,4,4,2,2018,2,1
212,78.0,0,5,20,3,3,2,2018,2,1
386,115.0,1,10,23,4,0,2,2018,2,1
17,60.85274645701857,0,11,23,3,2,1,2018,1,1
105,110.0,0,10,12,3,2,1,2017,2,1
69,120.0,0,6,12,4,4,2,2018,1,1
72,74.8,0,12,19,4,3,1,2018,2,1
4,84.41499509322495,0,4,14,4,1,0,2018,1,1
123,136.73302553322864,2,6,19,4,4,2,2018,2,1
256,115.0,1,6,15,4,2,0,2018,2,1
44,67.3844165443968,0,2,12,4,2,0,2018,2,1
109,201.84808392263625,0,9,10,4,3,0,2018,2,1
162,115.0,0,10,14,3,2,2,2018,1,1
93,76.5,1,7,7,4,4,1,2017,2,1
153,306.00163836728376,0,7,5,3,2,1,2018,2,1
256,101.44028864853199,0,10,16,4,3,2,2018,2,1
85,140.4,0,6,2,4,1,0,2018,2,1
86,122.0,0,12,8,4,3,0,2018,2,1
85,142.5741235247192,0,4,27,4,2,0,2018,2,1
104,104.8554623800816,0,4,27,4,2,1,2018,2,1
90,48.6,0,7,7,4,15,5,2017,1,1
119,85.5,0,7,17,4,0,1,2017,2,1
286,117.0,0,9,16,3,2,0,2018,2,1
158,161.1,0,9,2,4,2,1,2018,2,1
125,78.2859994817637,1,9,5,4,1,0,2017,2,1
194,115.88996528131659,1,8,7,4,3,1,2018,2,1
209,105.17526609179299,1,8,5,4,2,1,2018,2,1
153,138.23977454038393,1,8,2,4,2,0,2018,2,1
0,105.63325562643132,0,10,25,3,1,1,2018,2,1
63,102.79053055005986,0,10,18,4,1,0,2018,2,1
377,90.0,0,10,14,3,2,0,2018,1,1
64,162.00188090178065,0,7,18,4,2,1,2018,2,1
346,115.0,1,9,13,3,2,0,2018,2,1
10,82.34677775636715,0,2,12,4,1,0,2018,2,1
72,67.94002255054878,0,6,7,4,3,0,2017,2,1
156,112.91749585122282,0,6,21,4,2,1,2018,2,1
324,88.68003233358769,0,10,29,4,3,1,2018,2,1
349,90.0,0,10,4,3,5,1,2018,2,1
111,127.87608455953585,2,11,6,3,2,1,2018,2,1
17,129.0,0,9,25,4,0,0,2018,2,1
178,128.6966052125317,0,8,25,4,1,0,2018,2,1
96,127.4654922936627,0,5,3,4,1,0,2018,2,1
108,174.6,0,9,27,4,2,1,2018,2,1
108,94.37638007393173,0,5,7,4,2,2,2018,2,1
1,96.24759597854482,0,9,11,4,0,1,2017,2,1
303,77.01299228205752,0,8,19,3,2,1,2018,2,1
121,107.74340711967945,0,7,2,4,2,1,2018,2,1
95,90.0,2,11,20,4,0,2,2018,1,1
221,72.01475613957325,1,12,2,4,1,1,2018,2,1
34,224.67,0,9,23,3,3,0,2017,2,1
257,101.5,0,7,1,3,2,0,2017,2,1
9,127.2991959506793,0,5,16,4,2,0,2017,1,1
159,146.5324117713985,0,8,21,3,2,1,2018,2,1
96,78.11869160868925,0,3,12,4,1,1,2018,2,1
18,100.80256912672861,0,5,3,4,0,1,2018,2,1
99,93.78,1,4,10,4,4,2,2018,2,1
50,119.59011630286271,0,4,26,4,1,0,2018,1,1
83,76.88460945209181,0,8,6,4,3,0,2017,2,1
273,109.0,0,7,17,3,2,0,2017,2,1
219,108.0,0,9,4,3,1,0,2017,2,1
317,120.0,0,9,15,3,2,0,2018,2,1
255,94.48692034023637,0,9,4,4,3,1,2018,1,1
279,110.0,0,10,12,3,3,0,2018,2,1
10,110.04354070881807,0,8,30,0,1,0,2018,1,1
282,109.47355182393821,1,11,24,4,4,2,2018,2,1
290,72.0,0,6,17,3,2,1,2018,2,1
166,110.0,0,11,1,3,3,0,2018,1,1
113,112.14784924813412,1,12,27,4,3,0,2017,2,1
192,102.05652751304005,0,8,25,4,2,2,2017,2,1
291,115.0,0,8,19,3,2,0,2018,2,1
346,115.0,1,9,13,3,2,0,2018,2,1
67,93.09656050986551,0,5,18,4,1,1,2018,2,1
104,137.73552569105365,0,7,22,4,1,0,2018,3,1
361,91.0,0,11,4,4,1,0,2018,1,1
303,78.0,0,8,19,3,3,2,2018,2,1
182,138.8686508189487,1,8,4,4,2,0,2018,3,1
213,108.9293005923384,0,9,7,4,2,1,2018,1,1
3,121.5352644679594,0,8,19,3,1,0,2017,2,1
159,119.85,0,5,26,4,2,0,2018,2,1
103,108.0,1,10,9,4,0,1,2018,2,1
105,75.0,0,4,6,3,1,0,2018,2,1
188,130.0,0,6,15,3,2,0,2018,1,1
24,107.1,0,9,26,4,1,1,2018,2,1
260,106.24442882947842,0,10,15,4,3,0,2018,2,1
96,94.5,0,7,11,3,1,2,2017,2,1
110,205.5122715854801,2,8,20,4,4,1,2018,2,1
118,126.93199351651982,0,8,16,3,1,0,2018,1,1
216,98.84785627059108,0,8,29,4,2,0,2018,2,1
142,116.26088953745798,0,5,22,4,3,0,2018,2,1
84,122.36409081546417,0,11,22,4,1,0,2018,2,1
51,160.94327404817565,0,7,28,4,2,1,2018,2,1
0,77.95471334822061,0,11,27,2,2,2,2018,1,1
211,100.0,0,5,20,3,2,0,2018,2,1
186,107.99866201469382,0,10,4,4,2,1,2018,2,1
168,130.05,0,8,11,4,2,2,2018,3,1
139,151.2,0,10,7,4,1,1,2018,3,1
184,122.4,0,10,4,4,2,0,2018,2,1
188,130.0,0,6,15,3,2,0,2018,1,1
25,141.52772016326037,0,4,27,4,2,0,2018,2,1
85,103.79220504055414,0,7,28,4,2,0,2018,2,1
45,108.13131608480961,0,5,17,4,1,0,2018,1,1
198,160.04487349286262,1,9,20,4,2,0,2018,2,1
9,151.0,0,8,7,4,1,1,2018,2,1
11,131.04578725738392,0,4,8,4,2,0,2018,2,1
93,115.0,0,10,15,3,1,2,2018,1,1
273,109.0,0,7,17,3,2,0,2017,2,1
27,138.23452351197392,0,4,18,4,0,1,2018,2,1
104,94.5,0,7,15,4,2,0,2018,2,1
83,116.1,0,5,2,4,2,0,2018,2,1
273,109.0,0,7,17,3,2,0,2017,2,1
162,126.02779312139697,1,9,29,4,2,2,2018,2,1
102,118.8,0,8,4,4,2,0,2018,2,1
47,132.98471585250533,0,6,4,4,1,0,2018,2,1
5,130.8322635930705,0,4,20,4,1,0,2018,1,1
278,107.0,1,8,11,4,2,0,2018,2,1
69,120.0,0,6,12,3,4,2,2018,1,1
91,80.0,0,4,4,3,2,1,2018,2,1
116,72.0,0,2,28,3,1,2,2018,2,1
237,131.2653415501369,0,10,13,4,3,0,2018,2,1
291,115.0,0,8,19,3,2,0,2018,2,1
5,109.88457771958656,0,8,11,0,1,0,2018,1,1
192,110.31867294131241,0,6,24,3,2,0,2018,2,1
38,117.9,0,7,3,4,0,1,2018,2,1
226,131.95619370861803,1,10,30,4,3,1,2018,2,1
8,123.39332365637074,0,6,11,4,0,1,2017,2,1
155,86.11039266922617,0,8,27,4,0,2,2018,2,1
104,106.53502066310726,0,7,22,4,1,1,2018,2,1
305,89.0,0,11,4,3,2,1,2018,2,1
245,75.0,0,6,17,3,2,0,2018,2,1
77,107.78356260691083,0,4,16,4,1,1,2018,2,1
116,70.0,0,2,28,3,1,2,2018,2,1
256,115.0,1,6,15,3,2,0,2018,2,1
34,140.4,0,3,24,4,2,0,2018,2,1
257,101.5,0,7,1,3,2,0,2017,2,1
107,130.0,1,6,7,3,1,2,2018,2,1
3,155.7759084468878,0,4,19,4,1,0,2018,2,1
260,113.4,0,9,22,4,3,0,2018,2,1
184,122.4,0,10,4,4,2,0,2018,2,1
253,90.0,0,5,4,3,4,0,2018,2,1
42,107.83140894442661,0,9,2,4,0,1,2018,1,1
193,120.0,0,6,20,4,2,1,2018,2,1
131,86.53691771762632,0,8,1,4,1,1,2017,2,1
130,113.12956987501768,0,5,12,4,2,1,2018,2,1
273,95.0,0,5,13,3,2,1,2018,2,1
210,86.0,0,10,8,3,3,1,2017,2,1
37,116.00594413974483,0,5,20,4,3,1,2018,2,1
346,115.0,1,9,13,3,2,0,2018,2,1
158,146.7,0,7,7,4,1,0,2018,3,1
203,127.68853197473742,2,9,5,4,2,0,2018,2,1
3,122.89897985439424,0,9,9,4,1,0,2017,2,1
0,206.41681330422952,0,6,20,4,2,0,2018,2,1
213,130.0,0,6,7,3,3,0,2018,2,1
18,120.50231873430273,0,6,8,4,2,0,2017,2,1
123,142.99126593992605,1,8,20,4,5,1,2018,2,1
386,115.0,1,10,23,3,0,2,2018,2,1
127,79.2,1,11,12,4,1,2,2018,2,1
78,76.91460396629175,0,9,26,3,1,1,2018,2,1
